timestamp,model,persona_id,variable,question_short,run,answer,prompt_tokens,completion_tokens,total_tokens,error,raw_response
2026-04-21T06:38:28.612506+00:00,Nemo v3,681,conmedic,I am going to name some institutions in this count...,1,2.0,213,1,214,,2
2026-04-21T06:38:28.750248+00:00,Nemo v3,681,trust,"Generally speaking, would you say that most people...",1,1.0,191,1,192,,1
2026-04-21T06:38:28.882795+00:00,Nemo v3,681,confinan,I am going to name some institutions in this count...,1,3.0,216,1,217,,3
2026-04-21T06:38:28.932632+00:00,Nemo v3,681,satfin,We are interested in how people are getting along ...,1,1.0,217,1,218,,1
2026-04-21T06:38:29.056845+00:00,Nemo v3,681,finalter,"During the last few years, has your financial situ...",1,1.0,188,1,189,,1
2026-04-21T06:38:29.064378+00:00,Nemo v3,681,helpful,Would you say that most of the time people try to ...,1,2.0,192,1,193,,2
2026-04-21T06:38:29.197465+00:00,Nemo v3,681,richwork,If you were to get enough money to live as comfort...,1,2.0,192,1,193,,2
2026-04-21T06:38:29.197483+00:00,Nemo v3,681,satjob,"On the whole, how satisfied are you with the work ...",1,3.0,207,1,208,,3
2026-04-21T06:38:29.244360+00:00,Nemo v3,681,fair,Do you think most people would try to take advanta...,1,2.0,195,1,196,,2
2026-04-21T06:38:29.329628+00:00,Nemo v3,681,getahead,Some people say that people get ahead by their own...,1,2.0,205,1,206,,2
2026-04-21T06:38:29.438122+00:00,Nemo v3,681,conlegis,I am going to name some institutions in this count...,1,2.0,213,1,214,,2
2026-04-21T06:38:29.479159+00:00,Nemo v3,1377,abrape,Please tell me whether or not you think it should ...,1,2.0,178,1,179,,2
2026-04-21T06:38:29.509249+00:00,Nemo v3,1377,abdefect,Please tell me whether or not you think it should ...,1,1.0,181,1,182,,1
2026-04-21T06:38:29.589533+00:00,Nemo v3,681,conarmy,I am going to name some institutions in this count...,1,1.0,222,2,224,,1
2026-04-21T06:38:29.742264+00:00,Nemo v3,1377,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,163,1,164,,1
2026-04-21T06:38:29.792272+00:00,Nemo v3,1377,homosex,What is your opinion about sexual relations betwee...,1,1.0,200,1,201,,1
2026-04-21T06:38:29.841606+00:00,Nemo v3,1377,xmarsex,What is your opinion about a married person having...,1,1.0,201,1,202,,1
2026-04-21T06:38:29.846341+00:00,Nemo v3,1377,pornlaw,Which of these statements comes closest to your fe...,1,1.0,256,1,257,,1
2026-04-21T06:38:29.930811+00:00,Nemo v3,1377,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,175,1,176,,2
2026-04-21T06:38:29.950250+00:00,Nemo v3,1377,abpoor,Please tell me whether or not you think it should ...,1,1.0,192,2,194,,1
2026-04-21T06:38:30.062298+00:00,Nemo v3,1377,abhlth,Please tell me whether or not you think it should ...,1,1.0,181,1,182,,1
2026-04-21T06:38:30.090164+00:00,Nemo v3,1377,fefam,Please read the following statement and indicate w...,1,4.0,210,1,211,,4
2026-04-21T06:38:30.096782+00:00,Nemo v3,1377,grass,Do you think the use of marijuana should be made l...,1,2.0,166,1,167,,2
2026-04-21T06:38:30.244105+00:00,Nemo v3,1377,premarsx,If a man and woman have sexual relations before ma...,1,2.0,205,2,207,,2
2026-04-21T06:38:30.244345+00:00,Nemo v3,1377,fepresch,Please read the following statement and indicate w...,1,2.0,196,1,197,,2
2026-04-21T06:38:30.320064+00:00,Nemo v3,1377,fechld,To what extent do you you agree or disagree that: ...,1,2.0,197,1,198,,2
2026-04-21T06:38:30.374277+00:00,Nemo v3,1377,immcrime,There are different opinions about immigrants from...,1,2.0,219,1,220,,2
2026-04-21T06:38:30.427821+00:00,Nemo v3,1377,eqwlth,Some people think that the government in Washingto...,1,5.0,314,2,316,,5
2026-04-21T06:38:30.478954+00:00,Nemo v3,1377,immameco,There are different opinions about immigrants from...,1,1.0,221,1,222,,1
2026-04-21T06:38:30.479909+00:00,Nemo v3,1377,colath,There are always some people whose ideas are consi...,1,2.0,197,1,198,,2
2026-04-21T06:38:30.540256+00:00,Nemo v3,1377,spkrac,Consider a person who believes that Black people a...,1,2.0,193,1,194,,2
2026-04-21T06:38:30.578372+00:00,Nemo v3,1377,spkath,There are always some people whose ideas are consi...,1,1.0,213,1,214,,1
2026-04-21T06:38:30.600968+00:00,Nemo v3,1377,colrac,Consider a person who believes that Black people a...,1,2.0,181,1,182,,2
2026-04-21T06:38:30.790791+00:00,Nemo v3,1377,immjobs,There are different opinions about immigrants from...,1,1.0,233,2,235,,1
2026-04-21T06:38:30.820631+00:00,Nemo v3,1377,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,194,1,195,,2
2026-04-21T06:38:30.880719+00:00,Nemo v3,1377,affrmact,Some people say that because of past discriminatio...,1,,222,6,228,Could not parse answer: Strongly oppose. 4,Strongly oppose. 4
2026-04-21T06:38:31.023339+00:00,Nemo v3,1377,bible,Which of these statements comes closest to describ...,1,2.0,294,1,295,,2
2026-04-21T06:38:31.056582+00:00,Nemo v3,1377,confed,I am going to name some institutions in this count...,1,3.0,209,1,210,,3
2026-04-21T06:38:31.057214+00:00,Nemo v3,1377,god,Tell me which statement comes closest to expressin...,1,4.0,351,1,352,,4
2026-04-21T06:38:31.059124+00:00,Nemo v3,1377,conpress,I am going to name some institutions in this count...,1,1.0,205,1,206,,1
2026-04-21T06:38:31.060549+00:00,Nemo v3,1377,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,184,1,185,,2
2026-04-21T06:38:31.290990+00:00,Nemo v3,1377,natspac,"We are faced with many problems in this country, n...",1,3.0,240,1,241,,3
2026-04-21T06:38:31.292883+00:00,Nemo v3,1377,natsci,"We are faced with many problems in this country, n...",1,1.0,239,1,240,,1
2026-04-21T06:38:31.328107+00:00,Nemo v3,1377,consci,I am going to name some institutions in this count...,1,3.0,206,1,207,,3
2026-04-21T06:38:31.347717+00:00,Nemo v3,1377,natenvir,"We are faced with many problems in this country, n...",1,3.0,242,1,243,,3
2026-04-21T06:38:31.349630+00:00,Nemo v3,1377,natheal,"We are faced with many problems in this country, n...",1,2.0,244,1,245,,2
2026-04-21T06:38:31.362759+00:00,Nemo v3,1377,nateduc,"We are faced with many problems in this country, n...",1,1.0,243,1,244,,1
2026-04-21T06:38:31.585490+00:00,Nemo v3,1377,natroad,"We are faced with many problems in this country, n...",1,2.0,240,1,241,,2
2026-04-21T06:38:31.612161+00:00,Nemo v3,1377,coneduc,I am going to name some institutions in this count...,1,1.0,204,1,205,,1
2026-04-21T06:38:31.669160+00:00,Nemo v3,1377,confinan,I am going to name some institutions in this count...,1,2.0,207,1,208,,2
2026-04-21T06:38:31.670145+00:00,Nemo v3,1377,nataid,"We are faced with many problems in this country, n...",1,1.0,247,2,249,,1
2026-04-21T06:38:31.707034+00:00,Nemo v3,1377,natsoc,"We are faced with many problems in this country, n...",1,1.0,236,2,238,,1
2026-04-21T06:38:31.752800+00:00,Nemo v3,1377,conbus,I am going to name some institutions in this count...,1,3.0,205,1,206,,3
2026-04-21T06:38:31.760164+00:00,Nemo v3,1377,conlegis,I am going to name some institutions in this count...,1,1.0,204,1,205,,1
2026-04-21T06:38:31.824161+00:00,Nemo v3,1377,conmedic,I am going to name some institutions in this count...,1,1.0,204,1,205,,1
2026-04-21T06:38:31.946263+00:00,Nemo v3,1377,helpful,Would you say that most of the time people try to ...,1,2.0,183,1,184,,2
2026-04-21T06:38:32.059959+00:00,Nemo v3,1377,conarmy,I am going to name some institutions in this count...,1,1.0,213,2,215,,1
2026-04-21T06:38:32.096385+00:00,Nemo v3,1377,finalter,"During the last few years, has your financial situ...",1,3.0,179,1,180,,3
2026-04-21T06:38:32.344481+00:00,Nemo v3,1377,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,198,1,199,,1
2026-04-21T06:38:32.352251+00:00,Nemo v3,1377,getahead,Some people say that people get ahead by their own...,1,1.0,196,1,197,,1
2026-04-21T06:38:32.353036+00:00,Nemo v3,1238,abhlth,Please tell me whether or not you think it should ...,1,1.0,175,1,176,,1
2026-04-21T06:38:32.356535+00:00,Nemo v3,1377,trust,"Generally speaking, would you say that most people...",1,1.0,191,2,193,,1
2026-04-21T06:38:32.420463+00:00,Nemo v3,1377,fair,Do you think most people would try to take advanta...,1,1.0,195,2,197,,1
2026-04-21T06:38:32.427356+00:00,Nemo v3,1377,satfin,We are interested in how people are getting along ...,1,1.0,217,2,219,,1
2026-04-21T06:38:32.542149+00:00,Nemo v3,1377,richwork,If you were to get enough money to live as comfort...,1,2.0,192,2,194,,2
2026-04-21T06:38:32.693767+00:00,Nemo v3,1238,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,157,1,158,,1
2026-04-21T06:38:32.703256+00:00,Nemo v3,1238,homosex,What is your opinion about sexual relations betwee...,1,4.0,194,1,195,,4
2026-04-21T06:38:32.707802+00:00,Nemo v3,1238,abpoor,Please tell me whether or not you think it should ...,1,1.0,177,1,178,,1
2026-04-21T06:38:32.719983+00:00,Nemo v3,1238,gunlaw,Would you favor or oppose a law which would requir...,1,1.0,169,1,170,,1
2026-04-21T06:38:32.768753+00:00,Nemo v3,1238,abdefect,Please tell me whether or not you think it should ...,1,1.0,175,1,176,,1
2026-04-21T06:38:32.823392+00:00,Nemo v3,1238,xmarsex,What is your opinion about a married person having...,1,1.0,195,1,196,,1
2026-04-21T06:38:32.875270+00:00,Nemo v3,1238,abrape,Please tell me whether or not you think it should ...,1,1.0,181,2,183,,1
2026-04-21T06:38:32.945729+00:00,Nemo v3,1238,grass,Do you think the use of marijuana should be made l...,1,1.0,160,1,161,,1
2026-04-21T06:38:32.964911+00:00,Nemo v3,1238,fefam,Please read the following statement and indicate w...,1,2.0,204,1,205,,2
2026-04-21T06:38:33.067134+00:00,Nemo v3,1238,affrmact,Some people say that because of past discriminatio...,1,4.0,216,1,217,,4
2026-04-21T06:38:33.083061+00:00,Nemo v3,1238,eqwlth,Some people think that the government in Washingto...,1,3.0,310,1,311,,3
2026-04-21T06:38:33.089550+00:00,Nemo v3,1238,pornlaw,Which of these statements comes closest to your fe...,1,2.0,250,1,251,,2
2026-04-21T06:38:33.173238+00:00,Nemo v3,1238,premarsx,If a man and woman have sexual relations before ma...,1,1.0,199,2,201,,1
2026-04-21T06:38:33.262389+00:00,Nemo v3,1238,fepresch,Please read the following statement and indicate w...,1,3.0,190,1,191,,3
2026-04-21T06:38:33.390777+00:00,Nemo v3,1238,immameco,There are different opinions about immigrants from...,1,2.0,215,1,216,,2
2026-04-21T06:38:33.536147+00:00,Nemo v3,1238,immjobs,There are different opinions about immigrants from...,1,2.0,218,1,219,,2
2026-04-21T06:38:33.617662+00:00,Nemo v3,1238,spkath,There are always some people whose ideas are consi...,1,2.0,207,1,208,,2
2026-04-21T06:38:33.620920+00:00,Nemo v3,1238,immcrime,There are different opinions about immigrants from...,1,5.0,213,1,214,,5
2026-04-21T06:38:33.620930+00:00,Nemo v3,1238,spkrac,Consider a person who believes that Black people a...,1,2.0,187,1,188,,2
2026-04-21T06:38:33.731511+00:00,Nemo v3,1238,colrac,Consider a person who believes that Black people a...,1,2.0,175,1,176,,2
2026-04-21T06:38:33.735638+00:00,Nemo v3,1238,colath,There are always some people whose ideas are consi...,1,1.0,191,1,192,,1
2026-04-21T06:38:33.788784+00:00,Nemo v3,1238,colmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,178,1,179,,2
2026-04-21T06:38:33.871837+00:00,Nemo v3,1238,spkmslm,Consider a Muslim clergyman who preaches hatred of...,1,2.0,188,1,189,,2
2026-04-21T06:38:33.951520+00:00,Nemo v3,1238,bible,Which of these statements comes closest to describ...,1,2.0,288,1,289,,2
2026-04-21T06:38:34.055877+00:00,Nemo v3,1238,conpress,I am going to name some institutions in this count...,1,3.0,199,1,200,,3
2026-04-21T06:38:34.057599+00:00,Nemo v3,1238,fechld,To what extent do you you agree or disagree that: ...,1,1.0,200,2,202,,1
2026-04-21T06:38:34.077591+00:00,Nemo v3,1238,nataid,"We are faced with many problems in this country, n...",1,2.0,232,1,233,,2
2026-04-21T06:38:34.266293+00:00,Nemo v3,1238,god,Tell me which statement comes closest to expressin...,1,3.0,345,1,346,,3
2026-04-21T06:38:34.439105+00:00,Nemo v3,1238,confed,I am going to name some institutions in this count...,1,2.0,203,1,204,,2
2026-04-21T06:38:34.441216+00:00,Nemo v3,1238,natheal,"We are faced with many problems in this country, n...",1,1.0,238,1,239,,1
2026-04-21T06:38:34.444135+00:00,Nemo v3,1238,consci,I am going to name some institutions in this count...,1,3.0,200,1,201,,3
2026-04-21T06:38:34.490829+00:00,Nemo v3,1238,natenvir,"We are faced with many problems in this country, n...",1,1.0,236,1,237,,1
2026-04-21T06:38:34.538708+00:00,Nemo v3,1238,nateduc,"We are faced with many problems in this country, n...",1,2.0,237,1,238,,2
2026-04-21T06:38:34.602198+00:00,Nemo v3,1238,natspac,"We are faced with many problems in this country, n...",1,1.0,243,2,245,,1
2026-04-21T06:38:34.690065+00:00,Nemo v3,1238,natsci,"We are faced with many problems in this country, n...",1,1.0,242,2,244,,1
2026-04-21T06:38:34.704849+00:00,Nemo v3,1238,natroad,"We are faced with many problems in this country, n...",1,1.0,234,1,235,,1
2026-04-21T06:38:34.722738+00:00,Nemo v3,1238,confinan,I am going to name some institutions in this count...,1,2.0,201,1,202,,2
2026-04-21T06:38:34.731767+00:00,Nemo v3,1238,natsoc,"We are faced with many problems in this country, n...",1,1.0,232,1,233,,1
2026-04-21T06:38:34.952012+00:00,Nemo v3,1238,conbus,I am going to name some institutions in this count...,1,3.0,199,1,200,,3
2026-04-21T06:38:34.974418+00:00,Nemo v3,1238,fair,Do you think most people would try to take advanta...,1,3.0,180,1,181,,3
2026-04-21T06:38:35.018915+00:00,Nemo v3,1238,conarmy,I am going to name some institutions in this count...,1,2.0,198,1,199,,2
2026-04-21T06:38:35.100196+00:00,Nemo v3,1238,conmedic,I am going to name some institutions in this count...,1,2.0,198,1,199,,2
2026-04-21T06:38:35.101622+00:00,Nemo v3,1238,trust,"Generally speaking, would you say that most people...",1,1.0,176,1,177,,1
2026-04-21T06:38:35.221044+00:00,Nemo v3,1238,finalter,"During the last few years, has your financial situ...",1,1.0,173,1,174,,1
2026-04-21T06:38:35.268896+00:00,Nemo v3,1238,getahead,Some people say that people get ahead by their own...,1,1.0,190,1,191,,1
2026-04-21T06:38:35.490638+00:00,Nemo v3,1238,satjob,"On the whole, how satisfied are you with the work ...",1,1.0,190,2,192,,1
2026-04-21T06:38:35.491164+00:00,Nemo v3,1238,helpful,Would you say that most of the time people try to ...,1,1.0,186,2,188,,1
2026-04-21T06:38:35.534878+00:00,Nemo v3,1238,coneduc,I am going to name some institutions in this count...,1,2.0,198,1,199,,2
2026-04-21T06:38:35.628171+00:00,Nemo v3,1238,richwork,If you were to get enough money to live as comfort...,1,1.0,177,1,178,,1
2026-04-21T06:38:35.713252+00:00,Nemo v3,1238,satfin,We are interested in how people are getting along ...,1,1.0,202,1,203,,1
2026-04-21T06:38:35.719377+00:00,Nemo v3,204,abrape,Please tell me whether or not you think it should ...,1,1.0,182,1,183,,1
2026-04-21T06:38:35.763148+00:00,Nemo v3,204,abhlth,Please tell me whether or not you think it should ...,1,1.0,185,1,186,,1
2026-04-21T06:38:35.792472+00:00,Nemo v3,204,abdefect,Please tell me whether or not you think it should ...,1,1.0,185,1,186,,1
2026-04-21T06:38:35.820981+00:00,Nemo v3,204,abpoor,Please tell me whether or not you think it should ...,1,2.0,187,1,188,,2
2026-04-21T06:38:35.983999+00:00,Nemo v3,204,cappun,Do you favor or oppose the death penalty for perso...,1,1.0,167,1,168,,1
2026-04-21T06:38:36.080265+00:00,Nemo v3,204,grass,Do you think the use of marijuana should be made l...,1,2.0,170,1,171,,2
2026-04-21T06:38:36.244033+00:00,Nemo v3,204,gunlaw,Would you favor or oppose a law which would requir...,1,2.0,179,1,180,,2
